time_s,dt_s,gcl_max_m3_s,component_compatibility_m3_s,correction_relative_l2,correction_max_m_s,raw_max_m_s,budget_error_ppm_m3,boundary_outward_ppm_m3_s,linear_residual_ppm_m3,source_ppm_m3_s,cumulative_budget_error_ppm_m3,roi_correction_relative_l2,interface_correction_relative_l2,co2_min_ppm,co2_max_ppm,max_diffusivity_m2_s
2.428143540817273,0.08451564518671928,2.0487626352372335e-15,6.848091971961567e-17,0.01464409947099945,0.47375232978909176,4.538066416626743,7.068554075395639e-12,7.2616881041306924e-12,4.85722573273506e-17,-1.0862756164336873,3.6602420927745777e-11,0.023988511946032905,0.09303402744985254,398.7750516082455,400.0000000000002,0.026049358164033008
2.511116686155184,0.082973145337911,2.078252934328839e-15,5.990217002982412e-17,0.014445435521963939,0.469625502509773,4.549451180904543,2.0832002789461512e-11,6.728133241512557e-12,8.326672684688674e-17,-1.0862756164336873,5.743423591312169e-11,0.023511299940331253,0.09370014273250062,398.7537023018883,400.0000000000002,0.027356481564392167
2.5928493558848933,0.08173266972970916,2.028352529340194e-15,7.590770460114138e-17,0.014245417171396615,0.4654385499347204,4.559583771785803,1.0357270596728085e-12,6.917827503330129e-12,8.326672684688674e-17,-1.0862756164336873,5.846993889692968e-11,0.023077756578127512,0.09424328336570839,398.7331185037255,400.0000000000002,0.028449360933113968
2.6732145371574623,0.08036518127256898,2.1119716218931384e-15,1.665199011666174e-16,0.014039792487579295,0.46096186743028916,4.567702305920744,-2.2210538963562954e-11,5.70720703323831e-12,8.326672684688674e-17,-1.0862756164336873,3.625962181870967e-11,0.022684079224409005,0.0946384231171183,398.7132381112654,400.0000000000002,0.029391278708056343
2.7521671932313096,0.07895265607384738,2.041986371659199e-15,1.3972655497906938e-17,0.013829911614639518,0.456164649390803,4.598893993073424,-4.3122880266643904e-11,3.451039353916628e-12,6.938893903907228e-17,-1.0862756164336873,-6.863418866211661e-12,0.02232622667717384,0.0948932613356636,398.69399973516715,400.0000000000002,0.030149394367750187
2.8301383825915187,0.07797118936020908,2.1167421114520746e-15,1.5810378180269868e-16,0.013640612973636279,0.4518872216622029,4.618957392067749,4.756489646595696e-11,5.967189226465178e-12,5.551115123125783e-17,-1.0862756164336873,4.070150748240104e-11,0.021997422060201704,0.09517002775101156,398.6752426654398,400.0000000000002,0.030896304885026996
2.907542882146205,0.07740449955468609,1.9814607853801958e-15,1.1926223897340549e-18,0.013484727515470194,0.4486535029396917,4.618819767254516,1.7554194209346008e-11,3.530938887628954e-12,8.326672684688674e-17,-1.0862756164336873,5.825566146285164e-11,0.02169238651196166,0.09555602305512673,398.65682421994785,400.00000000000017,0.03153831259981351
2.984440117961959,0.07689723581575425,2.0242054560304368e-15,1.700842158086635e-17,0.013351343334133185,0.4460694616312712,4.601582521856906,-3.576143547956434e-11,6.738687407560617e-12,1.6653345369377348e-16,-1.0862756164336873,2.2494423988028457e-11,0.021408946458907684,0.09602851749072666,398.6386807169844,400.00000000000017,0.031946662070561675
3.0605235456418445,0.07608342767988541,1.8589459398893338e-15,1.2723112494117395e-16,0.013218051758150055,0.44328758439432864,4.595430268480089,3.22145088382797e-11,5.0599987524643786e-12,9.71445146547012e-17,-1.0862756164336873,5.470905606396528e-11,0.02114665628247089,0.09644190651923198,398.62120305705855,400.00000000000017,0.03208238116612429
3.1361068823385674,0.0755833366967229,1.918306008832915e-15,4.697305912293448e-17,0.013101960627010911,0.44089181392701754,4.604962659233412,-5.10425590682928e-11,3.648462120527801e-12,6.938893903907228e-17,-1.0862756164336873,3.666314003782985e-12,0.020902143772839957,0.09689446710265746,398.6049556903739,400.00000000000017,0.03136977128632207
