time_s,gap_m,roi_mean_ppm,roi_std_ppm,roi_volume_m3,minimum_ppm,maximum_ppm,inventory_ppm_m3,deficit_ppm_m3,max_speed_m_s,budget_residual_ppm_m3,budget_fraction,divergence_s_inv,gcl_m3,max_courant,eddy_diffusivity_m2_s,source_umol_s,mouth_inflow_m3_s,mouth_outflow_m3_s,centre_low_ppm,centre_mid_ppm,centre_high_ppm,left_mid_ppm,right_mid_ppm,left_half_mean_ppm,right_half_mean_ppm,shell_volume_m3,shell_mean_ppm,shell_std_ppm,fans_on,fan_force_n,roi_mean_speed_m_s
5.0,0.0,399.9434231437846,0.2618953300357294,96.0,396.95126666449215,400.000000000002,520794.56862180325,5.431378196753645,1.5548876224326214,-1.1481077510921978e-07,5.871784562280127e-11,2.3314683517128287e-15,1.457167719820518e-16,3.372084011747012,0.02085529741502965,-44.40047791098563,0.0,0.0,399.8081859465692,399.60665945476535,399.99264635293343,399.9581933070574,399.71047792772356,399.95000705223765,399.9368392353315,96.0,399.9434231437846,0.2618953300357294,1,1.5383767444688012,0.07628490009378718
5.5,0.0,399.9377654579542,0.27948863335085855,96.0,396.84091827998367,400.0000000000018,520794.0254839636,5.974516036465245,1.5560225602260112,-1.4625217481523123e-07,7.479796747849037e-11,2.7755575615628914e-15,1.3183898417423734e-16,3.369731198889123,0.020873487458488636,-44.40047791098563,0.0,0.0,399.7959307545502,399.56003480070007,399.98940974928445,399.95027497816073,399.70451850756706,399.94433999386223,399.9311909220462,96.0,399.9377654579542,0.27948863335085855,1,1.5383767444688012,0.08119483500988284
6.0,0.0,399.9321077720602,0.2961607004132942,96.0,396.73517381153306,400.0000000000015,520793.48234611773,6.517653882283778,1.5566220181012878,-1.8392429534941357e-07,9.406467616245643e-11,2.960594732333751e-15,1.1796119636642288e-16,3.367877720024292,0.02089136411680851,-44.40047791098563,0.0,0.0,399.7866474675281,399.5172936603271,399.98538831850783,399.9424732827362,399.6999515935189,399.9385159706006,399.9256995735198,96.0,399.9321077720602,0.2961607004132942,1,1.5383767444688012,0.08581911166249429
6.5,0.0,399.92645008614363,0.31089294691850866,96.0,396.6887946738851,400.00000000000136,520792.9392082698,7.060791730272632,1.5568736885648728,-2.2363266083402777e-07,1.1437278463260047e-10,2.2204460492503135e-15,1.3877787807814457e-16,3.366384107489909,0.02090763691800568,-44.40047791098563,0.0,0.0,399.77998772479793,399.47221745616014,399.98056969497503,399.9352113340278,399.69584706492793,399.93252686209956,399.9203733101878,96.0,399.92645008614363,0.31089294691850866,1,1.5383767444688012,0.09019786453181278
7.0,0.0,399.9207924004698,0.32438753898367045,96.0,396.68957795717006,400.00000000000114,520792.3960704451,7.603929554952455,1.5569098563243815,-2.4016960242789764e-07,1.2283029728904238e-10,2.3765711620882257e-15,1.457167719820518e-16,3.365159871060061,0.02092179073656425,-44.40047791098563,0.0,0.0,399.7753366682595,399.42651548218095,399.97497163162564,399.92878167896265,399.6914206405257,399.9263722706828,399.91521253025684,96.0,399.9207924004698,0.32438753898367045,1,1.5383767444688012,0.09436046190152135
7.5,0.0,399.91513471474053,0.3372949709264432,96.0,396.7027551994657,400.000000000001,520791.8529326151,8.147067384969532,1.5568188763254194,-2.619478483012472e-07,1.339683779954068e-10,1.9984014443252818e-15,1.249000902703301e-16,3.3641446207463854,0.020933776429720736,-44.40047791098563,0.0,0.0,399.77224995476894,399.3823253436751,399.9686463026944,399.9234155428079,399.68605238995156,399.92004907693746,399.9102203525435,96.0,399.91513471474053,0.3372949709264432,1,1.5383767444688012,0.09831777523654706
8.0,0.0,399.909477028969,0.3496838754373038,96.0,396.71498231648286,400.00000000000097,520791.30979478103,8.690205219024293,1.556657250438623,-2.878021074792514e-07,1.4719106025377294e-10,2.960594732333751e-15,1.249000902703301e-16,3.363296527871295,0.020943786893256315,-44.40047791098563,0.0,0.0,399.7702980612014,399.3415450516717,399.9616731413225,399.9193058252589,399.6792801314027,399.9135546540188,399.9053994039193,96.0,399.909477028969,0.3496838754373038,1,1.5383767444688012,0.1020748153437811
8.5,0.0,399.90381934317685,0.3612920131581122,96.0,396.7208674526254,400.00000000000097,520790.76665694494,9.233343055076087,1.5564595812020048,-3.156892010025558e-07,1.6145339800745748e-10,3.533776280854421e-15,1.3251661053204078e-16,3.362583273254982,0.020952112729148167,-44.40047791098563,0.0,0.0,399.76910440157616,399.3061770080629,399.9541547912793,399.9166121205405,399.67122107969465,399.9068885690569,399.9007501172967,96.0,399.90381934317685,0.3612920131581122,1,1.5383767444688012,0.10563865959642127
9.0,0.0,399.8981616573965,0.37262929321811616,96.0,396.6980462733788,400.00000000000097,520790.2235191101,9.776480889983592,1.5562463251283765,-3.422975449751675e-07,1.7506174297486937e-10,2.907830226606123e-15,1.3183898417423734e-16,3.3619794505185303,0.02095905575460259,-44.40047791098563,0.0,0.0,399.76844186109565,399.2731094790822,399.94621563912443,399.9154379997253,399.663482120129,399.9000556120459,399.896267702747,96.0,399.8981616573965,0.37262929321811616,1,1.5383767444688012,0.1090143439058165
9.5,0.0,399.8925039715338,0.3835798759235915,96.0,396.5432694249062,400.0000000000009,520789.6803812672,10.319618732795155,1.5560297557364002,-3.7699618538056257e-07,1.9280772029021167e-10,2.220446049250313e-15,1.3877787807814457e-16,3.361469002181034,0.02096488857291511,-44.40047791098563,0.0,0.0,399.76815109827595,399.2395726517262,399.93817074979995,399.9163125257992,399.6541378284928,399.89305931889294,399.89194862417474,96.0,399.8925039715338,0.3835798759235915,1,1.5383767444688012,0.11220834785846463
10.0,0.0,399.8868462855658,0.39422247305865976,96.0,396.40530437097647,400.0000000000009,520789.1372434143,10.86275658571859,1.555816636322943,-4.21708589826153e-07,2.1567505185524002e-10,2.1649348980190553e-15,1.3530843112619095e-16,3.3610385675119354,0.02096984760986437,-44.40047791098563,0.0,0.0,399.768103896271,399.20850968330774,399.93015977173,399.9191443323111,399.6431618437192,399.88589801348644,399.8877945576451,96.0,399.8868462855658,0.39422247305865976,1,1.5383767444688012,0.11523177469535573
10.5,0.0,399.881188599538,0.404363190471756,96.0,396.2895627840377,400.0000000000009,520788.5941055556,11.405894444393347,1.5556102087803643,-4.721824158337995e-07,2.4148895582627176e-10,2.1094237467877974e-15,1.3183898417423734e-16,3.360674871590248,0.020974123409624533,-44.40047791098563,0.0,0.0,399.7682721384079,399.1819029279155,399.9221557221174,399.9237979138632,399.6304828343114,399.87856553526245,399.88381166381333,96.0,399.881188599538,0.404363190471756,1,1.5383767444688012,0.11809730804667216
11.0,0.0,399.8755309138839,0.41392102367036726,96.0,396.1947120952938,400.0000000000008,520788.05096773285,11.949032267183814,1.5554114454783006,-4.867404097552708e-07,2.489343723287337e-10,3.3306690738754696e-15,1.5265566588595902e-16,3.3603635526564624,0.020977861074092295,-44.40047791098563,0.0,0.0,399.76866371912996,399.1580571222696,399.91424814107035,399.9301672867213,399.61624115705945,399.8710577948006,399.8800040329672,96.0,399.8755309138839,0.41392102367036726,1,1.5383767444688012,0.12081505784450618
