time_s,gap_m,roi_mean_ppm,roi_std_ppm,roi_volume_m3,minimum_ppm,maximum_ppm,inventory_ppm_m3,deficit_ppm_m3,max_speed_m_s,budget_residual_ppm_m3,budget_fraction,divergence_s_inv,gcl_m3,max_courant,eddy_diffusivity_m2_s,source_umol_s,mouth_inflow_m3_s,mouth_outflow_m3_s,centre_low_ppm,centre_mid_ppm,centre_high_ppm,left_mid_ppm,right_mid_ppm,left_half_mean_ppm,right_half_mean_ppm,shell_volume_m3,shell_mean_ppm,shell_std_ppm,fans_on,fan_force_n,roi_mean_speed_m_s
5.0,0.0,399.94342314550187,0.3200170921669415,95.99999999999999,395.69269263464184,400.00000000000455,520794.56862196745,5.43137803184898,1.5362834250228354,5.0445094323947615e-08,1.547952580996037e-10,1.2505621538316798e-14,2.3158558404290375e-16,5.437420921890928,0.01377682501785399,-44.40047791098563,0.0,0.0,399.90847942852287,399.4686099796827,399.99575959567716,399.9821071040279,399.6992963934497,399.9467651385837,399.94008115242,95.99999999999999,399.94342314550187,0.3200170921669415,1,1.5383767444688012,0.08050337527070645
5.5,0.0,399.9377654598059,0.3383322723121894,95.99999999999999,395.5908819586298,400.0000000000035,520794.0254841407,5.974515858653705,1.537086490221473,3.187952479777323e-08,9.782515694140241e-11,1.2722245132379401e-14,2.355971320811001e-16,5.440365298029418,0.013780410544080147,-44.40047791098563,0.0,0.0,399.8953968811966,399.42310843743013,399.9936316232206,399.97835551987896,399.70374253189175,399.94018076523366,399.9353501543783,95.99999999999999,399.9377654598059,0.3383322723121894,1,1.5383767444688012,0.08590314088724324
6.0,0.0,399.9321077742955,0.35524563001310216,95.99999999999999,395.4652008417026,400.0000000000031,520793.4823463317,6.517653667651311,1.5375172597342306,3.112606794530848e-08,9.551310758343683e-11,1.5160724238516548e-14,2.8075415256512137e-16,5.442827349721169,0.013784638307942609,-44.40047791098563,0.0,0.0,399.88447361180414,399.3876384098163,399.990902451783,399.97498126221205,399.70842480801684,399.9333596617001,399.930855886891,95.99999999999999,399.9321077742955,0.35524563001310216,1,1.5383767444688012,0.09101458035317314
6.5,0.0,399.9264500888397,0.37061666376896607,95.99999999999999,395.12301872970454,400.00000000000296,520792.9392085279,7.060791471410516,1.537706614883554,3.5550137056361564e-08,1.0908875709056526e-10,1.478309662183985e-14,2.7376104855258987e-16,5.444791384357534,0.013788631864870567,-44.40047791098563,0.0,0.0,399.8760559520433,399.35828758668794,399.98754329282764,399.9722007381828,399.7122078013199,399.92627753200446,399.926622645675,95.99999999999999,399.9264500888397,0.37061666376896607,1,1.5383767444688012,0.09586960195660478
7.0,0.0,399.92079240347664,0.3850359333193194,95.99999999999999,394.7752383797588,400.00000000000296,520792.3960707331,7.603929266262916,1.5377474745218846,4.8940573371680784e-08,1.5017850175800944e-10,1.2248015102134243e-14,2.2681509448396753e-16,5.446297599489428,0.013791994649829907,-44.40047791098563,0.0,0.0,399.87026477053803,399.332104800499,399.9835658400788,399.97016455857073,399.71431865747945,399.9189582471718,399.9226265597814,95.99999999999999,399.92079240347664,0.3850359333193194,1,1.5383767444688012,0.10049157811760213
7.5,0.0,399.9151347179662,0.3984102842339903,95.99999999999999,394.4350518480209,400.00000000000284,520791.85293292406,8.147067075252796,1.5377015630882345,4.8128908858302566e-08,1.4768783701602628e-10,1.4531344877388716e-14,2.690989792109022e-16,5.447412887896322,0.013794631229882087,-44.40047791098563,0.0,0.0,399.86707772364485,399.3021337608858,399.9790110679156,399.968994801222,399.7143518647167,399.9113890089741,399.9188804269584,95.99999999999999,399.9151347179662,0.3984102842339903,1,1.5383767444688012,0.10489884647940537
8.0,0.0,399.9094770324548,0.410256225794015,95.99999999999999,394.2144179258419,400.0000000000025,520791.309795115,8.690204884353959,1.5376078377747042,4.731804104096682e-08,1.4519961700670097e-10,1.5421258020564815e-14,2.8557885223268187e-16,5.44821145764127,0.013796606247833935,-44.40047791098563,0.0,0.0,399.86635790998207,399.27206178522067,399.9739545141989,399.9688449757503,399.7121149400728,399.9035681683698,399.91538589653976,95.99999999999999,399.9094770324548,0.410256225794015,1,1.5383767444688012,0.10908757042850727
8.5,0.0,399.903819346941,0.4210474817713467,95.99999999999999,394.01895964053716,400.0000000000021,520790.76665730565,9.233342693676866,1.5374897943408237,4.6155653521395834e-08,1.4163272752983207e-10,1.74118532092482e-14,3.22441726097189e-16,5.448763432611472,0.0137980494591016,-44.40047791098563,0.0,0.0,399.8678869463497,399.2420672589301,399.96849591730256,399.9697020915659,399.7080112384607,399.8955120808651,399.9121266130169,95.99999999999999,399.903819346941,0.4210474817713467,1,1.5383767444688012,0.11306126109443991
9.0,0.0,399.8981616614249,0.4313296207309529,95.99999999999999,393.83235244918825,400.00000000000205,520790.2235194961,9.776480503219735,1.5373609813717768,4.482080306900116e-08,1.3753662020617672e-10,1.604771003582694e-14,2.9717981547827677e-16,5.449129420429028,0.013799100845258566,-44.40047791098563,0.0,0.0,399.8714113407875,399.2133732557995,399.96274691248465,399.97013969671445,399.7025107702826,399.8872350690359,399.9090882538138,95.99999999999999,399.8981616614249,0.4313296207309529,1,1.5383767444688012,0.11682770046846987
9.5,0.0,399.8925039756044,0.44089905689600567,95.99999999999999,393.65968438843356,400.00000000000205,520789.6803816573,10.319618341985038,1.5372288532429919,1.4264456282830906e-08,4.377175266581065e-11,1.618236794564964e-14,2.9967348047499343e-16,5.449358834106889,0.013799882736904141,-44.40047791098563,0.0,0.0,399.87661267870476,399.18562832899175,399.95687296060896,399.97092132332784,399.69513331906614,399.8787548389117,399.9062531122971,95.99999999999999,399.8925039756044,0.44089905689600567,1,1.5383767444688012,0.12039379998656465
10.0,0.0,399.8868462898213,0.4502035923248568,95.99999999999999,393.50526401550593,400.00000000000205,520789.1372438222,10.862756177164414,1.5370972901263136,-1.2622193068523302e-08,3.873232194349464e-11,1.720108430691702e-14,3.185385982762412e-16,5.449490340748592,0.013800491245193846,-44.40047791098563,0.0,0.0,399.88312802654343,399.1552301536122,399.95118467928233,399.9721394017551,399.6861648806188,399.87010494692305,399.90358763271956,95.99999999999999,399.8868462898213,0.4502035923248568,1,1.5383767444688012,0.1237715655371337
10.5,0.0,399.8811886040449,0.45949446760989626,95.99999999999999,393.3671941900355,400.000000000002,520788.59410598763,11.405894011691448,1.5369681579716301,-3.898417766379225e-08,1.1962641608943844e-10,1.8196381901258712e-14,3.369700352084948e-16,5.449553289154642,0.013800996561125045,-44.40047791098563,0.0,0.0,399.8905731371826,399.12086069736546,399.94580701973,399.9736877005234,399.6759735217158,399.86131173578815,399.90106547230175,95.99999999999999,399.8811886040449,0.45949446760989626,1,1.5383767444688012,0.12696731721670937
11.0,0.0,399.87553091830694,0.4688019684648235,95.99999999999999,393.24365588742995,400.000000000002,520788.05096815684,11.949031842536904,1.5368422212775692,-6.156198217865949e-08,1.889084171252088e-10,1.6621469825506268e-14,3.078049967686347e-16,5.449569474519359,0.013801446770250489,-44.40047791098563,0.0,0.0,399.89879359799073,399.08336275966934,399.9406928936852,399.97546363672853,399.66494915421686,399.85240073098805,399.89866110562576,95.99999999999999,399.87553091830694,0.4688019684648235,1,1.5383767444688012,0.12998867634654107
11.5,0.0,399.8698732327106,0.4779296864567273,95.99999999999999,393.1329255804135,400.000000000002,520787.5078303395,12.492169659784608,1.53671967696315,-7.069518126456842e-08,2.169344507509836e-10,1.9098004427897657e-14,3.5366674866477155e-16,5.449554810417834,0.013801872740336717,-44.40047791098563,0.0,0.0,399.9072194260516,399.04365856722774,399.93586400556336,399.9763779439959,399.6534889922207,399.8434014931341,399.8963449722872,95.99999999999999,399.8698732327106,0.4779296864567273,1,1.5383767444688012,0.13284586349759162
12.0,0.0,399.8642155471769,0.48694506627118883,95.99999999999999,393.0329408428051,400.00000000000165,520786.9646925283,13.035307471022755,1.536600428160046,-7.366007359621563e-08,2.260324865434747e-10,1.873501354054951e-14,3.469446951953614e-16,5.449520750149852,0.01380229305620344,-44.40047791098563,0.0,0.0,399.915498433501,399.00184655578255,399.93132067777304,399.9769111675245,399.64194822578634,399.83433114144157,399.89409995291226,95.99999999999999,399.8642155471769,0.48694506627118883,1,1.5383767444688012,0.1355469188927763
12.5,0.0,399.8585578616793,0.4955611695477978,95.99999999999999,392.9417856664938,400.00000000000165,520786.4215547205,13.578445278790205,1.5364842887223686,-7.324516992923691e-08,2.2475931774327378e-10,2.1662359406260372e-14,4.0115480381963664e-16,5.449475427141717,0.013802717925116883,-44.40047791098563,0.0,0.0,399.9234336292122,398.96294758194153,399.9273992870791,399.9778182755896,399.63063885706345,399.8252222453348,399.8918934780238,95.99999999999999,399.8585578616793,0.4955611695477978,1,1.5383767444688012,0.1381010590408234
13.0,0.0,399.8529001761965,0.5039525034409786,95.99999999999999,392.8579876036972,400.00000000000165,520785.87841691414,14.121583085148021,1.5363710182954617,-7.13771211025005e-08,2.19027043789728e-10,2.1966803376294302e-14,4.0679265511656126e-16,5.449424572625973,0.013803152077423352,-44.40047791098563,0.0,0.0,399.9309649558964,398.9282753188409,399.9239839731472,399.97899774924696,399.61981051308186,399.8161035955193,399.8896967568736,95.99999999999999,399.8529001761965,0.5039525034409786,1,1.5383767444688012,0.1405138506709391
13.5,0.0,399.8472424907234,0.5119360094182495,95.99999999999999,392.7786670874105,400.0000000000016,520785.3352791088,14.664720890560053,1.5362603853954075,-6.851863254553336e-08,2.1025551744250828e-10,2.1919965842442928e-14,4.0592529337857286e-16,5.44937214962063,0.01380359687747421,-44.40047791098563,0.0,0.0,399.9380349456384,398.8984634614672,399.9206910731527,399.9803606109507,399.6096697053801,399.8069890759067,399.88749590554,95.99999999999999,399.8472424907234,0.5119360094182495,1,1.5383767444688012,0.14279146227986653
14.0,0.0,399.8415848052541,0.5193388832854076,95.99999999999999,392.7015946749067,400.0000000000016,520784.7921413037,15.20785869560989,1.5361521754960947,-6.537149310759105e-08,2.005982401968108e-10,2.295039158717315e-14,4.2500725161431774e-16,5.4493208489033576,0.01380405198154992,-44.40047791098563,0.0,0.0,399.9445816368623,398.87700250052785,399.91748510491857,399.9818186538157,399.6000328187427,399.7979056075242,399.8852640029841,95.99999999999999,399.8415848052541,0.5193388832854076,1,1.5383767444688012,0.14494016077950586
14.5,0.0,399.8359271197636,0.5263866263879499,95.99999999999999,392.6265662278689,400.0000000000016,520784.2490034966,15.750996502701577,1.5360461980823636,-6.426207654897098e-08,1.9719389682441588e-10,2.440235513656574e-14,4.518954654919582e-16,5.449272449375372,0.0138045160249853,-44.40047791098563,0.0,0.0,399.95056495298263,398.86126951326423,399.91452399848,399.9832899288864,399.5910034722645,399.7888671670969,399.8829870724301,95.99999999999999,399.8359271197636,0.5263866263879499,1,1.5383767444688012,0.14696504906673483
15.0,0.0,399.83026943427467,0.5332066704808638,95.99999999999999,392.5541759022689,400.0000000000014,520783.70586568967,16.294134309640505,1.5359422853169091,-6.297678822875241e-08,1.9324987531098617e-10,2.236492241403098e-14,4.141652298894627e-16,5.449228075446732,0.01380498702684717,-44.40047791098563,0.0,0.0,399.9559360211082,398.84349885947705,399.9119439272005,399.9847429584494,399.5830005943268,399.7799057317198,399.8806331368295,95.99999999999999,399.83026943427467,0.5332066704808638,1,1.5383767444688012,0.14886989071299778
15.5,0.0,399.82461174889056,0.5394528269041612,95.99999999999999,392.48430539947407,400.0000000000014,520783.16272789286,16.837272106507598,1.535840297954003,-5.1563478820071396e-08,1.5822712038576242e-10,2.723602593457385e-14,5.043708506402567e-16,5.44918837959529,0.013805462799168545,-44.40047791098563,0.0,0.0,399.960713259416,398.818264309352,399.9095334765336,399.98580973658727,399.57593529707935,399.7710336300595,399.8781898677217,95.99999999999999,399.82461174889056,0.5394528269041612,1,1.5383767444688012,0.1506570175439835
16.0,0.0,399.81895406365663,0.545070410240842,95.99999999999999,392.4166040421371,400.0000000000014,520782.6195901104,17.380409888967122,1.5357401185902373,-2.583415437129588e-08,7.927440016285822e-11,2.7517051137682093e-14,5.095750210681871e-16,5.449153684893975,0.013805941431047372,-44.40047791098563,0.0,0.0,399.9648964160742,398.7922688094464,399.907277552453,399.9867105298682,399.569991598576,399.76224873758156,399.87565938973177,95.99999999999999,399.81895406365663,0.545070410240842,1,1.5383767444688012,0.15233156945091295
16.5,0.0,399.8132963782444,0.5505700261307978,95.99999999999999,392.35057337397876,400.0000000000014,520782.0764523108,17.923547688544282,1.5356416462954137,-1.7217086423215733e-08,5.283216083391597e-11,2.3547570143778167e-14,4.360661137736699e-16,5.44912408333285,0.013806421238900395,-44.40047791098563,0.0,0.0,399.96852431791376,398.76839891334936,399.9051666110629,399.9876282157953,399.56539090092963,399.7535517474853,399.8730410090035,95.99999999999999,399.8132963782444,0.5505700261307978,1,1.5383767444688012,0.15390043565092312
17.0,0.0,399.8076386925748,0.5559763689682233,95.99999999999999,392.2865589220864,400.0000000000014,520781.5333144865,18.466685512822384,1.5355448392845663,-3.3277338218340446e-08,1.0211447173229722e-10,2.916807420594302e-14,5.401495223322783e-16,5.449099556453476,0.013806900581554121,-44.40047791098563,0.0,0.0,399.9716574737604,398.7455202768075,399.903224069014,399.9885654757674,399.56227105653625,399.74494406339386,399.87033332175577,95.99999999999999,399.8076386925748,0.5559763689682233,1,1.5383767444688012,0.15537198636666213
17.5,0.0,399.80198100677796,0.5612640174790234,95.99999999999999,392.22477920705904,400.0000000000014,520780.99017665,19.00982334931379,1.5354497381868821,-6.156119880529332e-08,1.88906013274368e-10,3.05380720710957e-14,5.655198531684391e-16,5.449080080823988,0.013807378228182,-44.40047791098563,0.0,0.0,399.9743912003608,398.72373077147233,399.9012069485374,399.9894719958199,399.5606652904038,399.7364213683039,399.8675406452522,95.99999999999999,399.80198100677796,0.5612640174790234,1,1.5383767444688012,0.1567576247341388
18.0,0.0,399.79632332132746,0.5664149314803147,95.99999999999999,392.1721405420537,400.0000000000014,520780.44703884673,19.552961152572678,1.5353563083054629,-5.6609280818520347e-08,1.7371061254961013e-10,2.8945595920149e-14,5.360295540768334e-16,5.449065474223693,0.013807853875427416,-44.40047791098563,0.0,0.0,399.97670334803513,398.7028582645544,399.8991398006293,399.99039552145797,399.5605902400715,399.7279811377937,399.86466550486114,95.99999999999999,399.79632332132746,0.5664149314803147,1,1.5383767444688012,0.15806527705747309
18.5,0.0,399.7906656357734,0.5709868131647916,95.99999999999999,392.20486350220347,400.0000000000013,520779.90390103357,20.096098965762973,1.5352643961771113,-6.155255150019912e-08,1.8887947824966714e-10,3.002285919873059e-14,5.559788740505667e-16,5.44905536003369,0.013808327083364111,-44.40047791098563,0.0,0.0,399.9784546824619,398.6827263886298,399.8971166108313,399.99132969530257,399.56204537555135,399.71962043760846,399.86171083393833,95.99999999999999,399.7906656357734,0.5709868131647916,1,1.5383767444688012,0.1592958209547966
19.0,0.0,399.7850079500627,0.5751071885656522,95.99999999999999,392.3063282948294,400.00000000000125,520779.36076320533,20.63923679398711,1.5351740776447413,-8.157092423743961e-08,2.5030763526124307e-10,3.30438801321442e-14,6.119237061508187e-16,5.449049597247976,0.013808796659641059,-44.40047791098563,0.0,0.0,399.9798635971858,398.66341032218054,399.895075184609,399.99222144666976,399.56492872189904,399.7113283062879,399.85868759383754,95.99999999999999,399.7850079500627,0.5751071885656522,1,1.5383767444688012,0.16045164078467866
19.5,0.0,399.7793502640899,0.5792531331559826,95.99999999999999,392.39729920594624,400.00000000000125,520778.81762535195,21.18237464737289,1.5350851896715523,-1.2673307381305676e-07,3.8889170757948647e-10,3.475345011771934e-14,6.435824095873954e-16,5.44904774561656,0.013809263141791307,-44.40047791098563,0.0,0.0,399.98103318644473,398.64609994909296,399.8932061092979,399.9930503398293,399.569072175237,399.7031022788072,399.8555982493727,95.99999999999999,399.7793502640899,0.5792531331559826,1,1.5383767444688012,0.1615367710619618
20.0,0.0,399.77369257820317,0.58340684198162,95.99999999999999,392.47727671667735,400.00000000000125,520778.27448750683,21.72551249249768,1.5349976731860342,-1.6363064503366331e-07,5.021151862326102e-10,3.409772464380011e-14,6.314393452555578e-16,5.449049487632557,0.013809725206522216,-44.40047791098563,0.0,0.0,399.9820242933503,398.6300885039881,399.8913492990134,399.99382583662083,399.5741747495123,399.6949384119847,399.8524467444218,95.99999999999999,399.77369257820317,0.58340684198162,1,1.5383767444688012,0.16255396560287966
